"StichtagDatJahr","DatenstandCd","HundenameText","GebDatHundJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2015,"D","Belinha",2011,"2","weiblich",2,1
2015,"D","Belka",2014,"2","weiblich",2,1
2015,"D","Bella",2001,"2","weiblich",2,1
2015,"D","Bella",2002,"2","weiblich",2,2
2015,"D","Bella",2007,"2","weiblich",2,1
2015,"D","Bella",2008,"2","weiblich",2,1
2015,"D","Bella",2009,"2","weiblich",2,1
2015,"D","Bella",2010,"2","weiblich",2,3
2015,"D","Bella",2011,"2","weiblich",2,2
2015,"D","Bella",2012,"2","weiblich",2,2
2015,"D","Bella",2013,"2","weiblich",2,6
2015,"D","Bella",2014,"2","weiblich",2,2
2015,"D","Bella",2015,"2","weiblich",2,2
2015,"D","Bella (Belka)",2007,"2","weiblich",2,1
2015,"D","Bella (Belleza)",2004,"2","weiblich",2,1
2015,"D","Bella mia",2014,"2","weiblich",2,1
2015,"D","Bella von der Moorheide",2011,"2","weiblich",2,1
2015,"D","Belle",2011,"2","weiblich",2,1
2015,"D","Bellino",2012,"1","männlich",1,1
2015,"D","Bello",2008,"1","männlich",1,1
2015,"D","Bello",2014,"1","männlich",1,1
2015,"D","Bello Erole",2007,"1","männlich",1,1
2015,"D","Beloved Rascy",2012,"1","männlich",1,1
2015,"D","Belucca",2004,"2","weiblich",2,1
2015,"D","Beluga",2004,"2","weiblich",2,1
2015,"D","Beluga",2012,"2","weiblich",2,1
2015,"D","Ben",1999,"1","männlich",1,1
2015,"D","Ben",2002,"1","männlich",1,1
2015,"D","Ben",2007,"1","männlich",1,1
2015,"D","Ben",2011,"1","männlich",1,1
2015,"D","Ben",2012,"1","männlich",1,1
2015,"D","Benedetta vom Himmelsruh",2013,"2","weiblich",2,1
2015,"D","Benfica",2014,"1","männlich",1,1
2015,"D","Bengale",2010,"2","weiblich",2,1
2015,"D","Beni",2003,"1","männlich",1,1
2015,"D","Beni",2005,"2","weiblich",2,1
2015,"D","Beni",2009,"1","männlich",1,1
2015,"D","Beni",2013,"2","weiblich",2,1
2015,"D","Benicia",2006,"2","weiblich",2,1
2015,"D","Benii Ken's Daitoshi",2014,"1","männlich",1,1
2015,"D","Benito",2012,"1","männlich",1,1
2015,"D","Benja",2009,"2","weiblich",2,1
2015,"D","Benjamin",2012,"1","männlich",1,1
2015,"D","Benji",1996,"1","männlich",1,1
2015,"D","Benji",2002,"1","männlich",1,1
2015,"D","Benji",2004,"1","männlich",1,2
2015,"D","Benji",2005,"1","männlich",1,1
2015,"D","Benji",2009,"1","männlich",1,1
2015,"D","Benji",2010,"1","männlich",1,1
2015,"D","Benji",2011,"1","männlich",1,2
2015,"D","Benji",2013,"1","männlich",1,1
2015,"D","Benji",2015,"1","männlich",1,2
2015,"D","Benji  (Boucuk)",2006,"1","männlich",1,1
2015,"D","Benji (Baladeva)",2008,"1","männlich",1,1
2015,"D","Benji (Raudie)",1994,"1","männlich",1,1
2015,"D","Benn",2013,"1","männlich",1,1
2015,"D","Benni",2009,"1","männlich",1,1
2015,"D","Benno",2004,"1","männlich",1,1
2015,"D","Benno (Fidor)",2009,"1","männlich",1,1
2015,"D","Benny",1999,"1","männlich",1,1
2015,"D","Benny",2000,"1","männlich",1,1
2015,"D","Benny",2004,"1","männlich",1,1
2015,"D","Benny",2005,"1","männlich",1,1
2015,"D","Benny",2011,"1","männlich",1,1
2015,"D","Benny",2012,"1","männlich",1,1
2015,"D","Benschi",2009,"2","weiblich",2,1
2015,"D","Bentley",2006,"1","männlich",1,1
2015,"D","Bentley",2012,"1","männlich",1,1
2015,"D","Bentley",2014,"2","weiblich",2,1
2015,"D","Bentley (Mozquito)",2008,"1","männlich",1,1
2015,"D","Bentley vom schweizer Herz",2015,"1","männlich",1,1
2015,"D","Beny",2006,"1","männlich",1,1
2015,"D","Berdus",2004,"1","männlich",1,1
2015,"D","Berenice v. Happy Morning Star",2008,"2","weiblich",2,1
2015,"D","Bernie",2008,"1","männlich",1,1
2015,"D","Bero",2006,"1","männlich",1,1
2015,"D","Berri",2010,"1","männlich",1,1
2015,"D","Berry",2014,"2","weiblich",2,1
2015,"D","Bertha",2015,"2","weiblich",2,1
2015,"D","Bertie",2012,"1","männlich",1,1
2015,"D","Bertil",2008,"1","männlich",1,1
2015,"D","Beruska (Pez)",2012,"2","weiblich",2,1
2015,"D","Beryll (Mithras)",2008,"2","weiblich",2,1
2015,"D","Bess",2010,"2","weiblich",2,1
2015,"D","Bessy",2008,"2","weiblich",2,1
2015,"D","Beti",2006,"2","weiblich",2,1
2015,"D","Beti",2011,"2","weiblich",2,1
2015,"D","Betta",2012,"2","weiblich",2,1
2015,"D","Betty",2004,"2","weiblich",2,1
2015,"D","Betty",2011,"2","weiblich",2,1
2015,"D","Betty",2012,"2","weiblich",2,1
2015,"D","Beule",2005,"1","männlich",1,1
2015,"D","Bevel",2014,"1","männlich",1,1
2015,"D","Beverly",2005,"2","weiblich",2,1
2015,"D","Bhaki",2004,"1","männlich",1,1
2015,"D","Bhanu",2004,"1","männlich",1,1
2015,"D","Bhanu",2014,"1","männlich",1,1
2015,"D","Bianca",1998,"2","weiblich",2,1
2015,"D","Bianca",2007,"2","weiblich",2,1
2015,"D","Bianca",2012,"2","weiblich",2,2
2015,"D","Biba June",2015,"2","weiblich",2,1
2015,"D","Bibi",2011,"2","weiblich",2,1
2015,"D","Bibi (Biborka)",2008,"2","weiblich",2,1
2015,"D","Bibocas",2011,"1","männlich",1,1
2015,"D","Bibor (Arany Szivem)",2014,"2","weiblich",2,1
2015,"D","Bica",2011,"2","weiblich",2,1
2015,"D","Bichette",2006,"2","weiblich",2,1
2015,"D","Bida",2008,"2","weiblich",2,1
2015,"D","Biddo",2013,"1","männlich",1,1
2015,"D","Bienchen",2003,"2","weiblich",2,1
2015,"D","Biggie Smalls",2013,"2","weiblich",2,1
2015,"D","Bigna",2000,"2","weiblich",2,1
2015,"D","Bigna",2012,"2","weiblich",2,1
2015,"D","Bijou",2004,"2","weiblich",2,1
2015,"D","Bijou",2012,"2","weiblich",2,1
2015,"D","Bijou",2013,"2","weiblich",2,1
2015,"D","Bijou",2014,"2","weiblich",2,1
2015,"D","Bijoux",2005,"2","weiblich",2,1
2015,"D","Bijoux",2013,"2","weiblich",2,1
2015,"D","Bijoux-Ronnie",2009,"1","männlich",1,1
2015,"D","Bilboul",2014,"1","männlich",1,1
2015,"D","Bill (Cougard)",2007,"1","männlich",1,1
2015,"D","Billi",2005,"1","männlich",1,1
2015,"D","Billi",2013,"2","weiblich",2,1
2015,"D","Billie",2012,"1","männlich",1,1
2015,"D","Billie",2013,"2","weiblich",2,1
2015,"D","Billy",1999,"1","männlich",1,2
2015,"D","Billy",2003,"1","männlich",1,1
2015,"D","Billy",2005,"1","männlich",1,1
2015,"D","Billy",2006,"1","männlich",1,1
2015,"D","Billy",2014,"1","männlich",1,1
2015,"D","Billy Bär Kyuss",2011,"2","weiblich",2,1
2015,"D","Billy Kid",2011,"2","weiblich",2,1
2015,"D","Bilo",2014,"1","männlich",1,1
2015,"D","Biloxi",2002,"2","weiblich",2,1
2015,"D","Bimbo",2002,"1","männlich",1,1
2015,"D","Bina",2010,"2","weiblich",2,1
2015,"D","Bina",2011,"2","weiblich",2,1
2015,"D","Bingo",2003,"1","männlich",1,1
2015,"D","Bino",2001,"1","männlich",1,1
2015,"D","Biny",2005,"1","männlich",1,1
2015,"D","Bion Blues",2013,"1","männlich",1,1
2015,"D","Biona",2006,"2","weiblich",2,1
2015,"D","Biondo",2012,"1","männlich",1,1
2015,"D","Biranda",2014,"2","weiblich",2,1
2015,"D","Birba",2004,"2","weiblich",2,1
2015,"D","Birba",2007,"2","weiblich",2,1
2015,"D","Birba (Queudolin)",2008,"2","weiblich",2,1
2015,"D","Birbi",2006,"2","weiblich",2,1
2015,"D","Birillo",2008,"1","männlich",1,1
2015,"D","Biscuit",2006,"1","männlich",1,1
2015,"D","Bisou",2009,"1","männlich",1,1
2015,"D","Bisou",2010,"2","weiblich",2,1
2015,"D","Bistuall Melodie d'Amour",2009,"2","weiblich",2,1
2015,"D","Bita",2012,"2","weiblich",2,1
2015,"D","Bize",2005,"1","männlich",1,1
2015,"D","Bizou",2012,"2","weiblich",2,1
2015,"D","Bizzy",2006,"2","weiblich",2,1
2015,"D","Black",2010,"2","weiblich",2,1
2015,"D","Black Hamlet B For Blueberry H",2014,"1","männlich",1,1
2015,"D","Black Jewel of Bloodline",2014,"1","männlich",1,1
2015,"D","Blacky",1999,"1","männlich",1,1
2015,"D","Blacky",2001,"1","männlich",1,1
2015,"D","Blacky",2003,"1","männlich",1,1
2015,"D","Blacky",2006,"1","männlich",1,2
2015,"D","Blacky",2007,"1","männlich",1,2
2015,"D","Blacky",2011,"1","männlich",1,4
2015,"D","Blacky",2012,"1","männlich",1,3
2015,"D","Blacky",2013,"1","männlich",1,1
2015,"D","Blacky",2014,"1","männlich",1,2
2015,"D","Blacky (Leda)",2013,"2","weiblich",2,1
2015,"D","Blade",2005,"1","männlich",1,2
2015,"D","Blake",2007,"1","männlich",1,1
2015,"D","Blanca",2007,"2","weiblich",2,1
2015,"D","Blanco",2006,"1","männlich",1,1
2015,"D","Blanquito",2009,"1","männlich",1,1
2015,"D","Blazing Sun Kylie",2012,"2","weiblich",2,1
2015,"D","Blechie",2004,"2","weiblich",2,1
2015,"D","Bleyd Nox",2015,"1","männlich",1,1
2015,"D","Bliss",2001,"2","weiblich",2,1
2015,"D","Blizzard",2014,"1","männlich",1,1
2015,"D","Blondie",2007,"2","weiblich",2,1
2015,"D","Blue",2001,"1","männlich",1,1
2015,"D","Blue",2002,"2","weiblich",2,1
2015,"D","Blue",2008,"1","männlich",1,1
2015,"D","Blue",2012,"1","männlich",1,1
2015,"D","Blue (Sola of True Eyes)",2013,"2","weiblich",2,1
2015,"D","Blue Jewel's Art",2012,"1","männlich",1,1
2015,"D","Blue Sky",2014,"2","weiblich",2,1
2015,"D","Blueboy",2012,"1","männlich",1,1
2015,"D","Blues",2007,"1","männlich",1,1
2015,"D","Bo",2005,"1","männlich",1,1
2015,"D","Bo",2006,"2","weiblich",2,1
2015,"D","Bo (BBY)",2012,"1","männlich",1,1
2015,"D","Boa Zeus",2014,"1","männlich",1,1
2015,"D","Bob",2009,"1","männlich",1,1
2015,"D","Bobbi",2007,"1","männlich",1,1
2015,"D","Bobbi",2009,"1","männlich",1,1
2015,"D","Bobbi",2012,"1","männlich",1,1
2015,"D","Bobby",1998,"1","männlich",1,1
2015,"D","Bobby",2002,"1","männlich",1,1
2015,"D","Bobby",2005,"1","männlich",1,2
2015,"D","Bobby",2006,"1","männlich",1,3
2015,"D","Bobby",2011,"1","männlich",1,2
2015,"D","Bobby",2012,"1","männlich",1,1
2015,"D","Bobby",2013,"1","männlich",1,1
2015,"D","Bobby",2014,"1","männlich",1,4
2015,"D","Bobby Lord Sinclair",2009,"1","männlich",1,1
2015,"D","Bobet",2006,"2","weiblich",2,1
2015,"D","Bobi",2012,"1","männlich",1,2
2015,"D","Bobi (Bengo)",2004,"1","männlich",1,1
2015,"D","Bobi (DJ)",2009,"1","männlich",1,1
2015,"D","Bobina",2000,"2","weiblich",2,1
2015,"D","Bobo",2002,"1","männlich",1,1
2015,"D","Bobo",2003,"1","männlich",1,1
2015,"D","Bobo",2008,"1","männlich",1,1
2015,"D","Bobo",2011,"1","männlich",1,1
2015,"D","Bobona",2004,"2","weiblich",2,1
2015,"D","Boby",2005,"1","männlich",1,2
2015,"D","Boby",2007,"1","männlich",1,1
2015,"D","Boby",2009,"1","männlich",1,2
2015,"D","Boby (Zorro)",2005,"1","männlich",1,1
2015,"D","Boccia",2002,"2","weiblich",2,1
2015,"D","Bodo",2002,"1","männlich",1,1
2015,"D","Body",2004,"1","männlich",1,1
2015,"D","Bogar",2012,"2","weiblich",2,1
2015,"D","Bogyo",2013,"2","weiblich",2,1
2015,"D","Bohne (Jess)",1999,"2","weiblich",2,1
2015,"D","Bojar",2008,"1","männlich",1,1
2015,"D","Bolero",2006,"1","männlich",1,1
2015,"D","Bolero Classic",2013,"1","männlich",1,1
2015,"D","Bolimhas",2012,"1","männlich",1,1
2015,"D","Bolinha",2011,"2","weiblich",2,1
2015,"D","Bolinhas",2002,"1","männlich",1,1
2015,"D","Bolinhas",2007,"1","männlich",1,1
2015,"D","Bolinhas",2013,"1","männlich",1,1
2015,"D","Bolo (Pluto)",2014,"1","männlich",1,1
2015,"D","Bomani",2009,"1","männlich",1,1
2015,"D","Bombay",2003,"1","männlich",1,1
2015,"D","Bonci",2003,"2","weiblich",2,1
2015,"D","Boncuk",2010,"2","weiblich",2,2
2015,"D","Boncuk",2011,"2","weiblich",2,1
2015,"D","Bond vom Köppembusch",2011,"1","männlich",1,1
2015,"D","Boneca",2014,"2","weiblich",2,1
2015,"D","Bones",2013,"2","weiblich",2,1
2015,"D","Bongio",2010,"1","männlich",1,1
2015,"D","Bongo (Dingo)",2007,"1","männlich",1,1
2015,"D","Boni",2007,"2","weiblich",2,1
2015,"D","Bonita",2003,"2","weiblich",2,1
2015,"D","Bonita",2004,"2","weiblich",2,1
2015,"D","Bonita",2006,"2","weiblich",2,1
2015,"D","Bonita",2007,"2","weiblich",2,1
2015,"D","Bonita",2010,"2","weiblich",2,2
2015,"D","Bonita v Buchegg",2014,"2","weiblich",2,1
2015,"D","Bonito",2014,"1","männlich",1,1
2015,"D","Bonitta",2004,"2","weiblich",2,1
2015,"D","Bonnetime",2012,"1","männlich",1,1
2015,"D","Bonni",2010,"2","weiblich",2,1
2015,"D","Bonni of Clermont",2014,"1","männlich",1,1
2015,"D","Bonnie",2007,"2","weiblich",2,1
2015,"D","Bonnie",2010,"2","weiblich",2,1
2015,"D","Bonnie",2011,"2","weiblich",2,1
2015,"D","Bonnie",2014,"2","weiblich",2,2
2015,"D","Bonnie",2015,"2","weiblich",2,2
2015,"D","Bonnie (Kremmi)",2010,"2","weiblich",2,1
2015,"D","Bonnie Bonita",2010,"2","weiblich",2,1
2015,"D","Bonny",1997,"2","weiblich",2,1
2015,"D","Bonny",2004,"2","weiblich",2,1
2015,"D","Bonny",2005,"2","weiblich",2,1
2015,"D","Bonny",2010,"2","weiblich",2,1
2015,"D","Bono",2006,"1","männlich",1,2
2015,"D","Bono",2007,"1","männlich",1,1
2015,"D","Bono",2008,"1","männlich",1,1
2015,"D","Bono",2012,"1","männlich",1,1
2015,"D","Bonsai",2007,"1","männlich",1,1
2015,"D","Bonsai",2008,"2","weiblich",2,1
2015,"D","Bonsai von den Glückspfoten",2011,"1","männlich",1,1
2015,"D","Bony",2003,"2","weiblich",2,1
2015,"D","Boo",2004,"2","weiblich",2,1
2015,"D","Boo",2013,"1","männlich",1,1
2015,"D","Boomer",2009,"1","männlich",1,1
2015,"D","Boomer",2014,"1","männlich",1,1
2015,"D","Boots",2005,"1","männlich",1,1
2015,"D","Bootsmann Bombolo II",2008,"1","männlich",1,1
2015,"D","Bootsy",2008,"1","männlich",1,1
2015,"D","Boris",2012,"1","männlich",1,1
2015,"D","Born in the USA Brynn",2012,"2","weiblich",2,1
2015,"D","Borre",2015,"1","männlich",1,1
2015,"D","Bosco",2005,"1","männlich",1,1
2015,"D","Bosko",2010,"1","männlich",1,1
2015,"D","Boss",2000,"1","männlich",1,1
2015,"D","Boston",2015,"1","männlich",1,1
2015,"D","Boszi",2013,"2","weiblich",2,1
2015,"D","Botz",2007,"1","männlich",1,1
2015,"D","Boubou",2002,"1","männlich",1,1
2015,"D","Boubou",2005,"1","männlich",1,1
2015,"D","Boubou",2009,"1","männlich",1,1
2015,"D","Boulie",2011,"2","weiblich",2,1
2015,"D","Bounty",2004,"2","weiblich",2,1
2015,"D","Bout de Chou",2009,"1","männlich",1,1
2015,"D","Bowie",2013,"1","männlich",1,1
2015,"D","Bradley",2010,"1","männlich",1,1
2015,"D","Brahms Brando",2006,"1","männlich",1,1
2015,"D","Branco",2014,"1","männlich",1,1
2015,"D","Brandy",2000,"1","männlich",1,1
2015,"D","Brandy",2006,"1","männlich",1,1
2015,"D","Brandy",2013,"1","männlich",1,1
2015,"D","Brauni",2004,"1","männlich",1,1
2015,"D","Brauni",2014,"2","weiblich",2,1
2015,"D","Bravo",2007,"1","männlich",1,1
2015,"D","Brembo",2002,"1","männlich",1,1
2015,"D","Brembo",2010,"1","männlich",1,1
2015,"D","Brenda (Aurora)",2008,"2","weiblich",2,1
2015,"D","Brenda de Socrettaz (Suki)",2005,"2","weiblich",2,1
2015,"D","Brian",2007,"1","männlich",1,1
2015,"D","Briar Hill's Kimmy",2007,"1","männlich",1,1
2015,"D","Briciola",2002,"2","weiblich",2,2
2015,"D","Briciola",2003,"2","weiblich",2,1
2015,"D","Briciola",2006,"2","weiblich",2,1
2015,"D","Briciola",2013,"1","männlich",1,1
2015,"D","Bridget",2003,"2","weiblich",2,1
2015,"D","Brio",2007,"1","männlich",1,1
2015,"D","Briscilla",2012,"2","weiblich",2,1
2015,"D","Britney",2014,"2","weiblich",2,1
2015,"D","Britta",2005,"2","weiblich",2,1
2015,"D","Britta",2010,"2","weiblich",2,1
2015,"D","Bro",2012,"1","männlich",1,1
2015,"D","Bro",2014,"1","männlich",1,1
2015,"D","Broccoli",2005,"1","männlich",1,1
2015,"D","Brock",2005,"1","männlich",1,1
2015,"D","Brok",2010,"1","männlich",1,1
2015,"D","Bronco",2013,"1","männlich",1,1
2015,"D","Bronco v. schwarzen Falken",2010,"1","männlich",1,1
2015,"D","Brooke",2009,"2","weiblich",2,1
2015,"D","Brownie",2011,"1","männlich",1,1
2015,"D","Browny",2009,"1","männlich",1,1
2015,"D","Browny",2012,"1","männlich",1,1
2015,"D","Bruce",2007,"1","männlich",1,1
2015,"D","Bruce (Tysson)",2011,"1","männlich",1,1
2015,"D","Bruce (Wels Fargo)",2009,"1","männlich",1,1
2015,"D","Brumi",2004,"1","männlich",1,1
2015,"D","Bruno",2004,"1","männlich",1,1
2015,"D","Bruno",2011,"1","männlich",1,1
2015,"D","Bruno",2014,"1","männlich",1,3
2015,"D","Bruno",2015,"1","männlich",1,1
2015,"D","Brutus vom goldenen Kelsch",2011,"1","männlich",1,1
2015,"D","Buba",2002,"1","männlich",1,1
2015,"D","Buba (Charles)",2013,"1","männlich",1,1
2015,"D","Bubi",2004,"1","männlich",1,1
2015,"D","Bubi",2006,"1","männlich",1,1
2015,"D","Bubi",2011,"1","männlich",1,1
2015,"D","Bubi-Verni",2008,"1","männlich",1,1
2015,"D","Bublik",2005,"1","männlich",1,1
2015,"D","Bubu",2005,"1","männlich",1,1
2015,"D","Bubu",2008,"1","männlich",1,1
2015,"D","Bubu",2009,"1","männlich",1,1
2015,"D","Bubu",2011,"2","weiblich",2,1
2015,"D","Bubu",2014,"1","männlich",1,1
2015,"D","Bucca",2007,"2","weiblich",2,1
2015,"D","Buchica",2005,"2","weiblich",2,1
2015,"D","Buco",2010,"1","männlich",1,1
2015,"D","Buddy",2000,"1","männlich",1,1
2015,"D","Buddy",2001,"1","männlich",1,1
2015,"D","Buddy",2003,"1","männlich",1,1
2015,"D","Buddy",2007,"1","männlich",1,2
2015,"D","Buddy",2008,"1","männlich",1,1
2015,"D","Buddy",2009,"1","männlich",1,2
2015,"D","Buddy",2011,"1","männlich",1,1
2015,"D","Buddy",2013,"1","männlich",1,3
2015,"D","Buddy",2014,"1","männlich",1,1
2015,"D","Buddy",2015,"1","männlich",1,1
2015,"D","Buddy (Damian)",2011,"1","männlich",1,1
2015,"D","Buddy Fortheringhay's J.",2011,"1","männlich",1,1
2015,"D","Buebeli (Andi Benji)",2004,"1","männlich",1,1
2015,"D","Buffy",2008,"2","weiblich",2,1
2015,"D","Bufo",2013,"1","männlich",1,1
2015,"D","Bugi",2009,"1","männlich",1,1
2015,"D","Bugsy",2013,"1","männlich",1,1
2015,"D","Bumble Bee",2009,"1","männlich",1,1
2015,"D","Bunga",2005,"2","weiblich",2,1
2015,"D","Bunny",2010,"2","weiblich",2,1
2015,"D","Buran v. Kreuzberger Hof",2008,"1","männlich",1,1
2015,"D","Buscheli",2009,"2","weiblich",2,1
2015,"D","Busik",2012,"1","männlich",1,1
2015,"D","Buster",2004,"1","männlich",1,1
2015,"D","Buster",2010,"1","männlich",1,1
2015,"D","Buster",2011,"1","männlich",1,1
2015,"D","Buster",2014,"1","männlich",1,1
2015,"D","Butch",2005,"1","männlich",1,1
2015,"D","Butzi",1999,"1","männlich",1,1
2015,"D","Buzz",2007,"1","männlich",1,1
2015,"D","Byetti",2011,"2","weiblich",2,1
2015,"D","Bänz (Eros)",2010,"1","männlich",1,1
2015,"D","Bär (Tumainia Charming Baer)",2012,"1","männlich",1,1
2015,"D","Bärli",2012,"1","männlich",1,1
2015,"D","Bärli ( Böbbelsen)",2012,"2","weiblich",2,1
2015,"D","Bébé",2005,"1","männlich",1,1
2015,"D","Böbsli",2002,"1","männlich",1,1
2015,"D","C'est Ci Bonne",2009,"2","weiblich",2,1
2015,"D","Cacau (Chubby)",2012,"1","männlich",1,1
2015,"D","Cachaca",2013,"2","weiblich",2,1
2015,"D","Cachou",2008,"2","weiblich",2,1
2015,"D","Cador",2003,"1","männlich",1,1
2015,"D","Caila",2008,"2","weiblich",2,1
2015,"D","Caja",2010,"2","weiblich",2,1
2015,"D","Cajus",2012,"1","männlich",1,1
2015,"D","Caki",2009,"1","männlich",1,1
2015,"D","Calan",2009,"1","männlich",1,1
2015,"D","Cali",2009,"2","weiblich",2,1
2015,"D","Calimero",2010,"1","männlich",1,2
2015,"D","Calimero",2013,"1","männlich",1,1
2015,"D","Calinero",2013,"1","männlich",1,1
2015,"D","Caliope",2013,"2","weiblich",2,1
2015,"D","Calito",2008,"1","männlich",1,1
2015,"D","Callista",2010,"2","weiblich",2,1
2015,"D","Calou",2006,"1","männlich",1,1
2015,"D","Camena",2006,"2","weiblich",2,1
2015,"D","Camila",2006,"2","weiblich",2,1
2015,"D","Camilla",2001,"2","weiblich",2,1
2015,"D","Camino",2004,"1","männlich",1,1
2015,"D","Camino",2014,"1","männlich",1,1
2015,"D","Camira",2013,"2","weiblich",2,1
2015,"D","Cammy",2013,"2","weiblich",2,1
2015,"D","Campina",2009,"2","weiblich",2,1
2015,"D","Campino (Maddox)",2010,"1","männlich",1,1
2015,"D","Candy",2001,"1","männlich",1,1
2015,"D","Candy",2003,"2","weiblich",2,1
2015,"D","Candy",2005,"2","weiblich",2,1
2015,"D","Candy",2011,"2","weiblich",2,1
2015,"D","Candy",2015,"2","weiblich",2,1
2015,"D","Candy (Mara)",2014,"2","weiblich",2,1
2015,"D","Candy Beggar II",2013,"1","männlich",1,1
2015,"D","Candy vom Wolfszauber",2013,"2","weiblich",2,1
2015,"D","Canela",2003,"2","weiblich",2,1
2015,"D","Canelle",2007,"2","weiblich",2,1
2015,"D","Cannel",2011,"1","männlich",1,1
2015,"D","Cannelle",2005,"2","weiblich",2,1
2015,"D","Cano",2007,"1","männlich",1,1
2015,"D","Cansu",2009,"2","weiblich",2,1
2015,"D","Capengo",2007,"1","männlich",1,1
2015,"D","Capi",2007,"2","weiblich",2,1
2015,"D","Capitan",2004,"1","männlich",1,1
2015,"D","Capo v. Studerwilen",2009,"1","männlich",1,1
2015,"D","Capone",2006,"1","männlich",1,1
2015,"D","Cappi",2011,"1","männlich",1,1
2015,"D","Capucina",2013,"2","weiblich",2,1
2015,"D","Cara",2012,"2","weiblich",2,1
2015,"D","Cara",2013,"2","weiblich",2,2
2015,"D","Cara (Petite Maria)",2004,"2","weiblich",2,1
2015,"D","Caramel",2002,"2","weiblich",2,1
2015,"D","Caramel (Angel)",2012,"2","weiblich",2,1
2015,"D","Caramella",2005,"2","weiblich",2,1
2015,"D","Carino",2002,"1","männlich",1,1
2015,"D","Carla",2008,"2","weiblich",2,1
2015,"D","Carlitos",2010,"1","männlich",1,1
2015,"D","Carlo",1999,"1","männlich",1,1
2015,"D","Carlos",2008,"1","männlich",1,1
2015,"D","Carly",2002,"2","weiblich",2,1
2015,"D","Carly",2012,"1","männlich",1,1
2015,"D","Carmel",2008,"1","männlich",1,1
2015,"D","Carmelita",2014,"2","weiblich",2,1
2015,"D","Carmella",2004,"2","weiblich",2,1
2015,"D","Carolina",2008,"2","weiblich",2,1
2015,"D","Carrie",2004,"2","weiblich",2,1
2015,"D","Carrie",2006,"2","weiblich",2,1
2015,"D","Carrie",2011,"2","weiblich",2,1
2015,"D","Cartouche",2004,"2","weiblich",2,1
2015,"D","Caruso",2000,"1","männlich",1,1
2015,"D","Caruso",2004,"1","männlich",1,1
2015,"D","Caruso",2009,"1","männlich",1,1
2015,"D","Caruso",2012,"1","männlich",1,1
2015,"D","Casanova",2005,"1","männlich",1,1
2015,"D","Casanova",2008,"1","männlich",1,1
2015,"D","Casey",2002,"1","männlich",1,1
2015,"D","Cash",2012,"1","männlich",1,1
2015,"D","Casima",2011,"2","weiblich",2,1
2015,"D","Casimo",2011,"1","männlich",1,1
2015,"D","Casper",2009,"1","männlich",1,1
2015,"D","Casper",2014,"1","männlich",1,1
2015,"D","Cassie",2008,"2","weiblich",2,1
2015,"D","Cassie",2013,"2","weiblich",2,1
2015,"D","Cassis",2004,"2","weiblich",2,1
2015,"D","Cassius",2007,"1","männlich",1,1
2015,"D","Cassy (Kassady little rose)",2007,"2","weiblich",2,1
2015,"D","Catalina",2006,"2","weiblich",2,1
2015,"D","Caviperro Eron",2015,"1","männlich",1,1
2015,"D","Cay",2001,"1","männlich",1,1
2015,"D","Cayenne",2005,"2","weiblich",2,1
2015,"D","Cebolla",2007,"2","weiblich",2,1
2015,"D","Ceca",2006,"2","weiblich",2,1
2015,"D","Ceila",2005,"2","weiblich",2,1
2015,"D","Celaya",2013,"2","weiblich",2,1
2015,"D","Celia",2012,"2","weiblich",2,2
2015,"D","Celine",2007,"2","weiblich",2,1
2015,"D","Celis",2007,"2","weiblich",2,1
2015,"D","Cen",2004,"1","männlich",1,1
2015,"D","Cenndy",2012,"2","weiblich",2,1
2015,"D","Ceres",2003,"1","männlich",1,1
2015,"D","Cert",2008,"1","männlich",1,1
2015,"D","Cesar",2006,"1","männlich",1,1
2015,"D","Cesar",2012,"1","männlich",1,1
2015,"D","Cesi",1999,"1","männlich",1,1
2015,"D","Cha-Cha-Cha",2009,"2","weiblich",2,1
2015,"D","Chaco",2014,"1","männlich",1,1
2015,"D","Chadisha Nanouk",2009,"2","weiblich",2,1
2015,"D","Chai (Elina)",2001,"2","weiblich",2,1
2015,"D","Chajra",2006,"2","weiblich",2,1
